program_id,word,synonym,field,weight,source,needs_review
soc_media,メディア,メディアが好き|メディアに興味|メディアを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,SNS,SNSが好き|SNSに興味|SNSを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,映像,映像が好き|映像に興味|映像を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,広告,広告が好き|広告に興味|広告を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,ジャーナリズム,ジャーナリズムが好き|ジャーナリズムに興味|ジャーナリズムを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,情報発信,情報発信が好き|情報発信に興味|情報発信を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,コミュニケーション,コミュニケーションが好き|コミュニケーションに興味|コミュニケーションを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,メディア,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,SNS,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,映像,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,広告,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,メディア,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,表現,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,社会科学,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,メディア,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,SNS,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,映像,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,広告,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,ジャーナリズム,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,情報発信,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_media,コミュニケーション,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dmdc/,True
soc_psychology,社会学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,社会心理学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,心理,心理が好き|心理に興味|心理を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,社会科学,社会科学が好き|社会科学に興味|社会科学を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,データ,データが好き|データに興味|データを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,心理学,心理学が好き|心理学に興味|心理学を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,社会心理,社会心理が好き|社会心理に興味|社会心理を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,人間関係,人間関係が好き|人間関係に興味|人間関係を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,行動,行動が好き|行動に興味|行動を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,感情,感情が好き|感情に興味|感情を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,調査,調査が好き|調査に興味|調査を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,データ,データが好き|データに興味|データを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,心理学,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,社会心理,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,人間関係,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,行動,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,心理,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,社会科学,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,データ,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,心理学,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,社会心理,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,人間関係,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,行動,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,感情,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,調査,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
soc_psychology,データ,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/soc/dspc/,True
global_ginno,国際学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,グローバル・イノベーション学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,国際,国際が好き|国際に興味|国際を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,ビジネス,ビジネスが好き|ビジネスに興味|ビジネスを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,実践,実践が好き|実践に興味|実践を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,国際,国際が好き|国際に興味|国際を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,イノベーション,イノベーションが好き|イノベーションに興味|イノベーションを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,英語,英語が好き|英語に興味|英語を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,起業,起業が好き|起業に興味|起業を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,課題解決,課題解決が好き|課題解決に興味|課題解決を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,リーダーシップ,リーダーシップが好き|リーダーシップに興味|リーダーシップを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,グローバル,グローバルが好き|グローバルに興味|グローバルを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,国際,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,イノベーション,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,英語,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,起業,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,国際,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,ビジネス,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,実践,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,国際,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,イノベーション,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,英語,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,起業,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,課題解決,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,リーダーシップ,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_ginno,グローバル,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/dgis/,True
global_regional,国際学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際地域学科 国際地域専攻,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際,国際が好き|国際に興味|国際を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,地域,地域が好き|地域に興味|地域を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,社会課題,社会課題が好き|社会課題に興味|社会課題を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際地域,国際地域が好き|国際地域に興味|国際地域を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,開発,開発が好き|開発に興味|開発を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,地域,地域が好き|地域に興味|地域を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際協力,国際協力が好き|国際協力に興味|国際協力を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,多文化,多文化が好き|多文化に興味|多文化を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,観光,観光が好き|観光に興味|観光を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,政策,政策が好き|政策に興味|政策を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際地域,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,開発,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,地域,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際協力,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,地域,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,社会課題,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際地域,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,開発,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,地域,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,国際協力,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,多文化,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,観光,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
global_regional,政策,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/grs/rdsc/,True
tourism,国際観光学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,国際観光学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,観光,観光が好き|観光に興味|観光を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,国際,国際が好き|国際に興味|国際を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,地域,地域が好き|地域に興味|地域を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,観光,観光が好き|観光に興味|観光を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,ホテル,ホテルが好き|ホテルに興味|ホテルを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,旅行,旅行が好き|旅行に興味|旅行を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,地域振興,地域振興が好き|地域振興に興味|地域振興を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,文化,文化が好き|文化に興味|文化を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,ホスピタリティ,ホスピタリティが好き|ホスピタリティに興味|ホスピタリティを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,国際,国際が好き|国際に興味|国際を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,観光,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,ホテル,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,旅行,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,地域振興,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,観光,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,国際,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,地域,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,観光,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,ホテル,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,旅行,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,地域振興,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,文化,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,ホスピタリティ,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
tourism,国際,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/itm/ditm/,True
ini,情報連携学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,情報連携学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,情報,情報が好き|情報に興味|情報を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,デザイン,デザインが好き|デザインに興味|デザインを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,データ,データが好き|データに興味|データを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,情報,情報が好き|情報に興味|情報を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,プログラミング,プログラミングが好き|プログラミングに興味|プログラミングを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,AI,AIが好き|AIに興味|AIを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,デザイン,デザインが好き|デザインに興味|デザインを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,データ,データが好き|データに興味|データを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,IoT,IoTが好き|IoTに興味|IoTを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,UX,UXが好き|UXに興味|UXを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,情報,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,プログラミング,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,AI,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,デザイン,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,情報,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,デザイン,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,データ,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,情報,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,プログラミング,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,AI,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,デザイン,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,データ,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,IoT,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
ini,UX,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/iniad/diniad/,True
welfare_social,福祉社会デザイン学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,社会福祉学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,福祉,福祉が好き|福祉に興味|福祉を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,資格,資格が好き|資格に興味|資格を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,社会課題,社会課題が好き|社会課題に興味|社会課題を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,福祉,福祉が好き|福祉に興味|福祉を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,社会福祉士,社会福祉士が好き|社会福祉士に興味|社会福祉士を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,相談支援,相談支援が好き|相談支援に興味|相談支援を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,共生,共生が好き|共生に興味|共生を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,高齢者,高齢者が好き|高齢者に興味|高齢者を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,障害,障害が好き|障害に興味|障害を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,地域,地域が好き|地域に興味|地域を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,福祉,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,社会福祉士,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,相談支援,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,共生,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,福祉,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,資格,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,社会課題,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,福祉,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,社会福祉士,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,相談支援,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,共生,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,高齢者,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,障害,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_social,地域,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dswf/,True
welfare_child,福祉社会デザイン学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,子ども支援学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,子ども,子どもが好き|子どもに興味|子どもを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,福祉,福祉が好き|福祉に興味|福祉を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,教育,教育が好き|教育に興味|教育を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,子ども,子どもが好き|子どもに興味|子どもを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,保育,保育が好き|保育に興味|保育を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,家庭,家庭が好き|家庭に興味|家庭を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,教育,教育が好き|教育に興味|教育を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,支援,支援が好き|支援に興味|支援を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,発達,発達が好き|発達に興味|発達を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,福祉,福祉が好き|福祉に興味|福祉を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,子ども,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,保育,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,家庭,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,教育,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,子ども,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,福祉,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,教育,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,子ども,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,保育,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,家庭,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,教育,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,支援,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,発達,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_child,福祉,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dscc/,True
welfare_design,福祉社会デザイン学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,人間環境デザイン学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,デザイン,デザインが好き|デザインに興味|デザインを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,福祉,福祉が好き|福祉に興味|福祉を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,建築,建築が好き|建築に興味|建築を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,デザイン,デザインが好き|デザインに興味|デザインを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,住環境,住環境が好き|住環境に興味|住環境を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,福祉,福祉が好き|福祉に興味|福祉を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,建築,建築が好き|建築に興味|建築を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,ユニバーサルデザイン,ユニバーサルデザインが好き|ユニバーサルデザインに興味|ユニバーサルデザインを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,まちづくり,まちづくりが好き|まちづくりに興味|まちづくりを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,デザイン,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,住環境,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,福祉,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,建築,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,デザイン,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,福祉,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,建築,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,デザイン,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,住環境,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,福祉,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,建築,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,ユニバーサルデザイン,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
welfare_design,まちづくり,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/wsd/dhed/,True
sports_health,健康スポーツ科学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
sports_health,健康スポーツ科学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
sports_health,スポーツ,スポーツが好き|スポーツに興味|スポーツを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
sports_health,健康,健康が好き|健康に興味|健康を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
sports_health,教育,教育が好き|教育に興味|教育を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
sports_health,スポーツ,スポーツが好き|スポーツに興味|スポーツを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
sports_health,健康,健康が好き|健康に興味|健康を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/hcs/dspo/,True
